name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Promicromonospora sp. MS192	3412684	S	41	6	47	0.00000
Promicromonospora sp. NFX87	3402691	S	27	3	30	0.00000
Isoptericola variabilis	139208	S	12	8	20	0.00000
Isoptericola dokdonensis	372663	S	12	11	23	0.00000
Brevibacterium oceani	358099	S	43	16	59	0.00000
Brevibacterium sp. CS2	2575923	S	10	13	23	0.00000
Brevibacterium sandarakinum	629680	S	33	8	41	0.00000
Brevibacterium luteolum	199591	S	22	3	25	0.00000
Brevibacterium casei	33889	S	11	43	54	0.00000
Saxibacter everestensis	2909229	S	74	3	77	0.00001
Brachybacterium sp. Z12	2759167	S	64	34	98	0.00001
Brachybacterium sp. UNK5269	3408576	S	11	7	18	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	10	4	14	0.00000
Brachybacterium saurashtrense	556288	S	38	20	58	0.00000
Dermabacter vaginalis	1630135	S	10	15	25	0.00000
Devriesea agamarum	472569	S	17	0	17	0.00000
Ornithinimicrobium sp. W1665	3416666	S	55	8	63	0.00000
Ornithinimicrobium ciconiae	2594265	S	44	4	48	0.00000
Ornithinimicrobium cryptoxanthini	2934161	S	29	3	32	0.00000
Ornithinimicrobium sufpigmenti	2508882	S	10	1	11	0.00000
Serinicoccus hydrothermalis	1758689	S	14	3	17	0.00000
Serinicoccus marinus	247333	S	12	3	15	0.00000
Sanguibacter keddieii	60920	S	45	11	56	0.00000
Sanguibacter sp. HDW7	2714931	S	28	6	34	0.00000
Sanguibacter sp. Z1732	3435412	S	14	1	15	0.00000
Sanguibacter biliveldensis	3030830	S	24	4	28	0.00000
Ruania alkalisoli	2779775	S	37	2	39	0.00000
Ruania halotolerans	2897773	S	37	2	39	0.00000
Dermacoccus nishinomiyaensis	1274	S	28	5	33	0.00000
Allobranchiibius sp. GilTou73	2904523	S	32	3	35	0.00000
Luteipulveratus mongoliensis	571913	S	10	0	10	0.00000
Gephyromycinifex aptenodytis	2716227	S	49	2	51	0.00000
Austwickia chelonae	100225	S	11	0	11	0.00000
Pengzhenrongella phosphoraccumulans	3114394	S	13	3	16	0.00000
Luteimicrobium xylanilyticum	1133546	S	10	2	12	0.00000
Kytococcus sedentarius	1276	S	20	3	23	0.00000
Jonesia denitrificans	43674	S	11	0	11	0.00000
Nocardioides sp. WG-D5	3476640	S	52	12	64	0.00000
Nocardioides sp. zg-1228	2763008	S	40	25	65	0.00000
Nocardioides sp. N13(2025)	3453405	S	33	20	53	0.00000
Nocardioides sp. JS614	196162	S	28	11	39	0.00000
Nocardioides sp. W7	2931390	S	19	8	27	0.00000
Nocardioides sp. HDW12B	2714939	S	17	3	20	0.00000
Nocardioides sp. R1-1	3383502	S	16	8	24	0.00000
Nocardioides sp. dk884	2662361	S	15	29	44	0.00000
Nocardioides sp. InS609-2	2760705	S	15	3	18	0.00000
Nocardioides sp. CF8	110319	S	13	7	20	0.00000
Nocardioides sp. LMS-CY	2840457	S	13	4	17	0.00000
Nocardioides sp. Kera G14	2884264	S	13	2	15	0.00000
Nocardioides sp. L-11A	3043848	S	12	6	18	0.00000
Nocardioides zeae	1457234	S	87	23	110	0.00001
Nocardioides baekrokdamisoli	1804624	S	70	8	78	0.00001
Nocardioides faecalis	2803858	S	41	25	66	0.00000
Nocardioides daphniae	402297	S	38	26	64	0.00000
Nocardioides scoriae	642780	S	17	6	23	0.00000
Nocardioides panacis	2849501	S	16	4	20	0.00000
Nocardioides mesophilus	433659	S	14	3	17	0.00000
Nocardioides sambongensis	2589074	S	13	4	17	0.00000
Nocardioides terrisoli	3388267	S	11	3	14	0.00000
Nocardioides aquaticus	160826	S	11	4	15	0.00000
Nocardioides houyundeii	2045452	S	10	4	14	0.00000
Nocardioides dongxiaopingii	2576036	S	10	5	15	0.00000
Nocardioides rotundus	1774216	S	10	4	14	0.00000
Mumia sp. ZJ1417	2708082	S	71	5	76	0.00001
Mumia qirimensis	3234852	S	35	2	37	0.00000
Aeromicrobium erythreum	2041	S	20	3	23	0.00000
Aeromicrobium chenweiae	2079793	S	10	2	12	0.00000
Pimelobacter simplex	2045	S	47	18	65	0.00000
Friedmanniella luteola	546871	S	22	1	23	0.00000
Micropruina glycogenica	75385	S	15	0	15	0.00000
Tessaracoccus sp. Z1128	3569181	S	26	10	36	0.00000
Tessaracoccus sp. Y36	3569370	S	10	28	38	0.00000
Tessaracoccus palaemonis	2829499	S	38	64	102	0.00001
Tessaracoccus defluvii	1285901	S	10	2	12	0.00000
Cutibacterium acnes	1747	S	129	11	140	0.00001
Cutibacterium granulosum	33011	S	16	1	17	0.00000
Cutibacterium sp. V947	3446480	S	11	4	15	0.00000
Arachnia propionica	1750	S	92	2	94	0.00001
Arachnia rubra	1547448	S	48	2	50	0.00000
Propioniciclava coleopterorum	2714937	S	35	37	72	0.00000
Propioniciclava soli	2775081	S	24	26	50	0.00000
Propioniciclava sp. MC1595	2760308	S	11	9	20	0.00000
Propionimicrobium sp. PCR01-08-3	3052086	S	119	2	121	0.00001
Acidipropionibacterium jensenii	1749	S	84	6	90	0.00001
Acidipropionibacterium virtanenii	2057246	S	10	0	10	0.00000
Brooklawnia propionicigenes	3041175	S	91	4	95	0.00001
Propionibacterium freudenreichii	1744	S	36	48	84	0.00001
Propionibacterium acidifaciens	556499	S	12	1	13	0.00000
Microlunatus soli	630515	S	21	2	23	0.00000
Microlunatus sp. Gsoil 973	2672569	S	15	1	16	0.00000
Raineyella fluvialis	2662261	S	16	1	17	0.00000
Ammonicoccus fulvus	3138240	S	10	0	10	0.00000
Kribbella sp. HUAS MG21	3160966	S	314	25	339	0.00002
Kribbella sp. CA-247076	3239941	S	106	7	113	0.00001
Kribbella sp. CA-253562	3239942	S	90	5	95	0.00001
Kribbella sp. NBC_00662	2975969	S	58	5	63	0.00000
Kribbella sp. NBC_01505	2903580	S	56	2	58	0.00000
Kribbella sp. NBC_00889	2975974	S	48	2	50	0.00000
Kribbella sp. CA-245084	3239940	S	45	3	48	0.00000
Kribbella sp. NBC_00709	2975972	S	42	3	45	0.00000
Kribbella sp. NBC_00382	2975967	S	28	1	29	0.00000
Kribbella sp. CA-293567	3002436	S	20	1	21	0.00000
Kribbella sp. NBC_00482	2975968	S	14	1	15	0.00000
Kribbella sp. NBC_00359	2975966	S	13	2	15	0.00000
Kribbella sp. CA-294648	3239948	S	11	0	11	0.00000
Actinopolymorpha singaporensis	117157	S	60	2	62	0.00000
Micromonospora sp. NBC_01412	2903590	S	64	76	140	0.00001
Micromonospora sp. HM134	2583243	S	35	88	123	0.00001
Micromonospora sp. NBC_01739	2975985	S	31	15	46	0.00000
Micromonospora sp. NBC_00617	2903587	S	28	25	53	0.00000
Micromonospora sp. WMMD882	3015151	S	18	8	26	0.00000
Micromonospora sp. CA-111912	3239955	S	16	36	52	0.00000
Micromonospora sp. IBHARD004	3457764	S	15	17	32	0.00000
Micromonospora sp. CA-263727	3239967	S	14	7	21	0.00000
Micromonospora sp. NBC_01699	2975984	S	13	4	17	0.00000
Verrucosispora sp. WMMC514	3015156	S	12	17	29	0.00000
Micromonospora sp. NBC_00898	2975981	S	12	11	23	0.00000
Micromonospora sp. NBC_00858	2975979	S	11	46	57	0.00000
Micromonospora sp. NBC_01813	2975988	S	11	3	14	0.00000
Verrucosispora sp. NA02020	2742132	S	10	8	18	0.00000
Micromonospora sp. WMMD998	3016092	S	10	17	27	0.00000
Micromonospora echinospora	1877	S	48	21	69	0.00000
Micromonospora echinofusca	47858	S	34	30	64	0.00000
Micromonospora globbae	1894969	S	25	11	36	0.00000
Micromonospora harpali	1490225	S	22	98	120	0.00001
Micromonospora krabiensis	307121	S	19	9	28	0.00000
Micromonospora craniellae	2294034	S	16	9	25	0.00000
Micromonospora ureilytica	709868	S	16	20	36	0.00000
Micromonospora saelicesensis	285676	S	16	35	51	0.00000
Micromonospora echinaurantiaca	47857	S	15	9	24	0.00000
Micromonospora peucetia	47871	S	13	9	22	0.00000
Micromonospora profundi	1420889	S	12	5	17	0.00000
Micromonospora maris	1003110	S	12	6	18	0.00000
Dactylosporangium sp. CA-233914	3239934	S	42	6	48	0.00000
Dactylosporangium sp. CA-139114	3239931	S	38	20	58	0.00000
Dactylosporangium sp. AC04546	2862460	S	30	4	34	0.00000
Dactylosporangium sp. CS-033363	3239935	S	30	9	39	0.00000
Dactylosporangium sp. McL0621	3415678	S	25	4	29	0.00000
Dactylosporangium sp. CA-052675	3239927	S	18	9	27	0.00000
Dactylosporangium sp. NBC_01737	2975959	S	16	2	18	0.00000
Dactylosporangium sp. CA-092794	3239929	S	13	1	14	0.00000
Dactylosporangium sp. CS-047395	3239936	S	13	4	17	0.00000
Dactylosporangium aurantiacum	35754	S	122	31	153	0.00001
Dactylosporangium fulvum	53359	S	41	15	56	0.00000
Dactylosporangium roseum	47989	S	15	6	21	0.00000
Dactylosporangium matsuzakiense	53360	S	14	34	48	0.00000
Dactylosporangium vinaceum	53362	S	13	26	39	0.00000
Actinoplanes sp. HUAS TT8	3447453	S	75	24	99	0.00001
Actinoplanes sp. N902-109	649831	S	36	7	43	0.00000
Actinoplanes sp. NBC_00393	2975953	S	29	6	35	0.00000
Actinoplanes sp. OR16	946334	S	23	6	29	0.00000
Actinoplanes sp. CA-252034	3239906	S	20	4	24	0.00000
Actinoplanes sp. CA-015351	3239897	S	17	4	21	0.00000
Actinoplanes sp. CA-142083	3239903	S	17	4	21	0.00000
Actinoplanes sp. CA-030573	3239898	S	16	4	20	0.00000
Actinoplanes missouriensis	1866	S	61	11	72	0.00000
Actinoplanes friuliensis	196914	S	36	5	41	0.00000
Actinoplanes teichomyceticus	1867	S	14	3	17	0.00000
Actinoplanes sichuanensis	512349	S	11	1	12	0.00000
Actinoplanes ianthinogenes	122358	S	10	2	12	0.00000
Plantactinospora sp. KBS50	2024580	S	113	39	152	0.00001
Plantactinospora sp. WMMC1484	3404122	S	42	38	80	0.00001
Actinocatenispora sera	390989	S	33	2	35	0.00000
Actinocatenispora thailandica	227318	S	16	1	17	0.00000
Longispora sp. K20-0274	3088255	S	40	3	43	0.00000
Catellatospora sp. IY07-71	2728827	S	36	5	41	0.00000
Krasilnikovia sp. MM14-A1004	3373541	S	35	7	42	0.00000
Polymorphospora rubra	338584	S	25	8	33	0.00000
Phytohabitans suffuscus	624315	S	23	4	27	0.00000
Salinispora tropica	168695	S	22	5	27	0.00000
Couchioplanes caeruleus	56438	S	13	3	16	0.00000
Schaalia odontolytica	1660	S	841	94	935	0.00006
Schaalia sp. HMT-172	3059028	S	281	59	340	0.00002
Schaalia sp. ZJ405	2709403	S	10	0	10	0.00000
Schaalia sp. 19OD2882	2794089	S	10	0	10	0.00000
Schaalia radingae	131110	S	38	1	39	0.00000
Schaalia meyeri	52773	S	19	1	20	0.00000
Schaalia cardiffensis	181487	S	19	0	19	0.00000
Schaalia turicensis	131111	S	15	2	17	0.00000
Trueperella pyogenes	1661	S	337	11	348	0.00002
Trueperella pecoris	2733571	S	115	6	121	0.00001
Trueperella abortisuis	445930	S	11	0	11	0.00000
Actinomyces viscosus	1656	S	111	39	150	0.00001
Actinomyces sp. oral taxon 414	712122	S	33	4	37	0.00000
Actinomyces sp. 432	2057798	S	25	6	31	0.00000
Actinomyces urogenitalis	103621	S	44	2	46	0.00000
Actinomyces faecalis	2722820	S	44	1	45	0.00000
Actinomyces oris	544580	S	20	11	31	0.00000
Actinomyces capricornis	2755559	S	13	0	13	0.00000
Actinomyces respiraculi	2744574	S	13	0	13	0.00000
Actinomyces slackii	52774	S	12	0	12	0.00000
Actinomyces weissii	675090	S	12	0	12	0.00000
Actinomyces massiliensis	461393	S	11	0	11	0.00000
Actinomyces qiguomingii	2057800	S	10	0	10	0.00000
Actinomyces lilanjuaniae	2321394	S	10	0	10	0.00000
Scrofimicrobium appendicitidis	3079930	S	119	1	120	0.00001
Arcanobacterium pinnipediorum	1503041	S	47	24	71	0.00000
Arcanobacterium hippocoleae	149017	S	17	0	17	0.00000
Arcanobacterium wilhelmae	1803177	S	11	0	11	0.00000
Pauljensenia hongkongensis	178339	S	96	7	103	0.00001
Actinotignum urinale	190146	S	12	10	22	0.00000
Gleimia europaea	66228	S	18	1	19	0.00000
Winkia neuii	33007	S	16	2	18	0.00000
Changpingibacter yushuensis	2758440	S	15	0	15	0.00000
Buchananella felis	3231492	S	11	0	11	0.00000
Amycolatopsis sp. cg9	3238801	S	103	67	170	0.00001
Amycolatopsis sp. NBC_01480	2903562	S	52	10	62	0.00000
Amycolatopsis sp. NBC_00355	2975957	S	31	71	102	0.00001
Amycolatopsis sp. Hca4	2742131	S	29	9	38	0.00000
Amycolatopsis sp. AA4	1896961	S	26	9	35	0.00000
Amycolatopsis sp. YIM 10	2653857	S	25	4	29	0.00000
Amycolatopsis sp. CA-161197	3239922	S	18	9	27	0.00000
Amycolatopsis sp. CA-230715	2745196	S	15	0	15	0.00000
Amycolatopsis sp. NBC_00345	2975955	S	14	2	16	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	12	1	13	0.00000
Amycolatopsis sp. WGS_07	3076764	S	11	3	14	0.00000
Amycolatopsis acidiphila	715473	S	82	9	91	0.00001
Amycolatopsis mediterranei	33910	S	32	19	51	0.00000
Amycolatopsis keratiniphila	129921	S	23	18	41	0.00000
Amycolatopsis orientalis	31958	S	21	6	27	0.00000
Amycolatopsis thermalba	944492	S	21	5	26	0.00000
Amycolatopsis roodepoortensis	700274	S	20	17	37	0.00000
Amycolatopsis rhabdoformis	1448059	S	20	5	25	0.00000
Amycolatopsis albispora	1804986	S	19	4	23	0.00000
Amycolatopsis methanolica	1814	S	18	4	22	0.00000
Amycolatopsis aidingensis	2842453	S	14	0	14	0.00000
Amycolatopsis cynarae	2995223	S	13	1	14	0.00000
Amycolatopsis nalaikhensis	715472	S	11	4	15	0.00000
Amycolatopsis rhizosphaerihabitans	3238807	S	10	4	14	0.00000
Saccharothrix sp. 6-C	2781735	S	18	61	79	0.00001
Saccharothrix sp. DSM 118769	3425867	S	16	22	38	0.00000
Saccharothrix syringae	103733	S	73	7	80	0.00001
Saccharothrix hoggarensis	913853	S	42	6	48	0.00000
Saccharothrix isguenensis	1816181	S	22	2	24	0.00000
Pseudonocardia sp. CA-142604	3240024	S	38	7	45	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	27	3	30	0.00000
Pseudonocardia petroleophila	37331	S	25	14	39	0.00000
Pseudonocardia xinjiangensis	75289	S	24	3	27	0.00000
Pseudonocardia broussonetiae	2736640	S	15	3	18	0.00000
Pseudonocardia dioxanivorans	240495	S	13	1	14	0.00000
Pseudonocardia alni	33907	S	12	6	18	0.00000
Pseudonocardia abyssalis	2792008	S	11	5	16	0.00000
Pseudonocardia saturnea	33909	S	10	3	13	0.00000
Saccharopolyspora sp. SCSIO 74807	3118084	S	41	2	43	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	35	2	37	0.00000
Saccharopolyspora gregorii	33914	S	31	3	34	0.00000
Saccharopolyspora erythraea	1836	S	19	1	20	0.00000
Saccharopolyspora rosea	524884	S	16	1	17	0.00000
Saccharopolyspora pogona	333966	S	11	9	20	0.00000
Lentzea sp. JNUCC 0626	3367513	S	14	21	35	0.00000
Lentzea sp. HUAS TT2	3447454	S	12	37	49	0.00000
Lentzea sp. NBC_00516	2903582	S	10	29	39	0.00000
Lentzea guizhouensis	1586287	S	22	2	24	0.00000
Lentzea xerophila	3435883	S	17	3	20	0.00000
Actinokineospora sp. HUAS TT18	3447451	S	79	8	87	0.00001
Actinokineospora sp. UTMC 2448	2268449	S	22	1	23	0.00000
Actinokineospora sp. G85	3406626	S	20	1	21	0.00000
Actinokineospora auranticolor	155976	S	34	1	35	0.00000
Kutzneria chonburiensis	1483604	S	61	13	74	0.00001
Kutzneria sp. CA-103260	2802641	S	31	7	38	0.00000
Kutzneria buriramensis	1045776	S	23	4	27	0.00000
Kutzneria albida	43357	S	11	0	11	0.00000
Actinoalloteichus sp. AHMU CJ021	2072503	S	19	82	101	0.00001
Actinosynnema sp. CS-041913	3239917	S	30	31	61	0.00000
Actinomycetospora sp. CA-084318	3239892	S	25	1	26	0.00000
Actinomycetospora sp. CA-053990	3239891	S	21	2	23	0.00000
Allosaccharopolyspora coralli	2665642	S	49	2	51	0.00000
Saccharomonospora azurea	40988	S	13	3	16	0.00000
Saccharomonospora marina	632569	S	10	0	10	0.00000
Prauserella marina	530584	S	40	1	41	0.00000
Crossiella sp. CA-258035	2981138	S	28	1	29	0.00000
Alloactinosynnema sp. L-07	1653480	S	19	1	20	0.00000
Umezawaea sp. Da 62-37	3075927	S	12	0	12	0.00000
Kibdelosporangium phytohabitans	860235	S	11	0	11	0.00000
Allokutzneria albata	211114	S	11	0	11	0.00000
Nonomuraea sp. NBC_00507	2976002	S	51	10	61	0.00000
Nonomuraea sp. CA-143628	3239997	S	33	4	37	0.00000
Nonomuraea sp. CA-141351	3239996	S	29	8	37	0.00000
Nonomuraea sp. NBC_01738	2976003	S	23	3	26	0.00000
Nonomuraea fuscirosea	1291556	S	79	25	104	0.00001
[Actinomadura] parvosata	1955412	S	36	16	52	0.00000
Nonomuraea coxensis	404386	S	31	10	41	0.00000
Nonomuraea gerenzanensis	93944	S	27	13	40	0.00000
Nonomuraea glycinis	2047744	S	23	4	27	0.00000
Nonomuraea phyllanthi	2219224	S	16	5	21	0.00000
Streptosporangium sp. CA-115845	3240071	S	29	80	109	0.00001
Streptosporangium sp. 'caverna'	2202249	S	28	22	50	0.00000
Streptosporangium sandarakinum	1260955	S	15	2	17	0.00000
Streptosporangium roseum	2001	S	13	2	15	0.00000
Microbispora maris	3144104	S	43	8	51	0.00000
Microbispora hainanensis	568844	S	16	3	19	0.00000
Sphaerimonospora sp. CA-214678	3240029	S	48	5	53	0.00000
Microtetraspora malaysiensis	161358	S	34	4	38	0.00000
Actinomadura madurae	1993	S	45	27	72	0.00000
Actinomadura graeca	2750812	S	35	9	44	0.00000
Actinomadura sp. WMMB 499	1219491	S	11	3	14	0.00000
Actinomadura nitritigenes	134602	S	13	6	19	0.00000
Actinomadura citrea	46158	S	11	10	21	0.00000
Actinomadura luteofluorescens	46163	S	10	9	19	0.00000
Actinomadura verrucosospora	46165	S	10	5	15	0.00000
Thermomonospora curvata	2020	S	80	12	92	0.00001
Thermomonospora amylolytica	1411117	S	53	12	65	0.00000
Spirillospora sp. CA-294931	3240042	S	18	26	44	0.00000
Spirillospora sp. NBC_01491	2976007	S	10	24	34	0.00000
Actinoallomurus sp. NBC_01490	2903557	S	42	3	45	0.00000
Actinoallomurus sp. CA-150999	3239887	S	34	3	37	0.00000
Nocardiopsis gilva	280236	S	47	3	50	0.00000
Nocardiopsis sp. M1B1	3450454	S	15	15	30	0.00000
Nocardiopsis sp. CA-288880	3239995	S	12	30	42	0.00000
Nocardiopsis dassonvillei	2014	S	14	32	46	0.00000
Nocardiopsis exhalans	163604	S	12	0	12	0.00000
Streptomonospora litoralis	2498135	S	57	3	60	0.00000
Thermobifida fusca	2021	S	13	1	14	0.00000
Thermobifida halotolerans	483545	S	12	2	14	0.00000
Geodermatophilus sp. URMC 64	3423416	S	23	13	36	0.00000
Geodermatophilus sp. DSM 44513	1528104	S	13	9	22	0.00000
Geodermatophilus obscurus	1861	S	13	10	23	0.00000
Blastococcus sp. HT6-30	3144843	S	35	24	59	0.00000
Modestobacter sp. L9-4	2851567	S	22	12	34	0.00000
Modestobacter italicus	2732864	S	21	12	33	0.00000
Jiangella alkaliphila	419479	S	169	17	186	0.00001
Jiangella sp. DSM 45060	1798224	S	13	1	14	0.00000
Angustibacter sp. McL0619	3415676	S	98	4	102	0.00001
Kineococcus sp. NBC_00420	2903564	S	28	1	29	0.00000
Kineococcus sp. DHX-1	3349638	S	10	0	10	0.00000
Kineococcus radiotolerans	131568	S	11	0	11	0.00000
Nakamurella antarctica	1902245	S	64	1	65	0.00000
Nakamurella multipartita	53461	S	32	2	34	0.00000
Nakamurella sp. PAMC28650	2762325	S	11	1	12	0.00000
Nakamurella sp. A5-74	3158264	S	11	0	11	0.00000
Frankia sp. ArI3	1858	S	33	1	34	0.00000
Frankia alni	1859	S	11	0	11	0.00000
Parafrankia sp. EAN1pec	298653	S	38	1	39	0.00000
Pseudofrankia inefficax	298654	S	16	0	16	0.00000
Georgenia faecalis	2483799	S	42	4	46	0.00000
Georgenia wutianyii	2585135	S	30	5	35	0.00000
Georgenia yuyongxinii	2589797	S	12	1	13	0.00000
Candidatus Planktophila versatilis	1884905	S	14	0	14	0.00000
Candidatus Nanopelagicus limnae	1884634	S	18	0	18	0.00000
Natronoglycomyces albus	2811108	S	49	0	49	0.00000
Stackebrandtia nassauensis	283811	S	10	0	10	0.00000
Catenulispora acidiphila	304895	S	42	1	43	0.00000
Actinopolyspora erythraea	414996	S	32	0	32	0.00000
Bounagaea algeriensis	1476748	S	26	2	28	0.00000
Epidermidibacterium keratini	1891644	S	13	0	13	0.00000
Collinsella aerofaciens	74426	S	32555	9494	42049	0.00286
Collinsella sp. i05-0019-G5	3132705	S	2345	2234	4579	0.00031
Collinsella sp. zg1085	2844380	S	37	0	37	0.00000
Collinsella stercoris	147206	S	380	13	393	0.00003
Enorma phocaeensis	1871019	S	387	22	409	0.00003
Coriobacterium glomerans	33871	S	124	1	125	0.00001
Thermophilibacter mediterraneus	1871031	S	627	235	862	0.00006
Thermophilibacter immobilis	2779519	S	615	153	768	0.00005
Parafannyhessea umbonata	604330	S	1056	251	1307	0.00009
Olsenella uli	133926	S	352	121	473	0.00003
Olsenella sp. oral taxon 807	712411	S	230	35	265	0.00002
Parolsenella catena	2003188	S	491	132	623	0.00004
Atopobium sp. oral taxon 416	712157	S	174	9	183	0.00001
Lancefieldella sp. Marseille-Q7238	3022127	S	63	14	77	0.00001
Lancefieldella parvula	1382	S	56	11	67	0.00000
Fannyhessea vaginae	82135	S	48	5	53	0.00000
Leptogranulimonas caecicola	2894156	S	131	2	133	0.00001
Eggerthella lenta	84112	S	769	580	1349	0.00009
Eggerthella sp. YY7918	502558	S	136	38	174	0.00001
Eggerthella guodeyinii	2690837	S	103	46	149	0.00001
Adlercreutzia hattorii	2707299	S	394	379	773	0.00005
Adlercreutzia equolifaciens	446660	S	290	160	450	0.00003
Gordonibacter pamelaeae	471189	S	303	369	672	0.00005
Gordonibacter urolithinfaciens	1335613	S	147	120	267	0.00002
Berryella intestinalis	1531429	S	331	61	392	0.00003
Berryella wangjianweii	2734634	S	82	7	89	0.00001
Slackia heliotrinireducens	84110	S	236	7	243	0.00002
Slackia exigua	84109	S	153	11	164	0.00001
Arabiibacter massiliensis	1870985	S	232	97	329	0.00002
Raoultibacter timonensis	1907662	S	212	11	223	0.00002
Xiamenia xianingshaonis	2682776	S	109	9	118	0.00001
Denitrobacterium detoxificans	79604	S	92	4	96	0.00001
Phoenicibacter congonensis	1944646	S	37	3	40	0.00000
Cryptobacterium curtum	84163	S	30	0	30	0.00000
Umbribacter vaginalis	3417040	S	16	0	16	0.00000
Aquihabitans sp. McL0605	3415671	S	277	20	297	0.00002
Aquihabitans sp. G128	2849779	S	11	0	11	0.00000
Aquihabitans daechungensis	1052257	S	65	4	69	0.00000
Iamia majanohamensis	467976	S	50	4	54	0.00000
Iamia sp. SCSIO 61187	2722752	S	22	1	23	0.00000
Dermatobacter hominis	2884263	S	47	3	50	0.00000
Candidatus Poriferisodalis sp.	3101277	S	179	5	184	0.00001
Candidatus Poriferisocius sp.	3101276	S	110	4	114	0.00001
Ilumatobacter sp.	1967498	S	20	0	20	0.00000
Salinilacustrithrix flava	2957203	S	15	1	16	0.00000
Candidatus Spongiisocius sp.	3101273	S	20	0	20	0.00000
Baekduia alba	2997333	S	43	36	79	0.00001
Baekduia soli	496014	S	35	20	55	0.00000
Baekduia sp. Peel2402	3458296	S	22	16	38	0.00000
Svornostia abyssi	2898438	S	19	4	23	0.00000
Capillimicrobium parvum	2884022	S	121	36	157	0.00001
Conexibacter sp. SYSU D00693	2812560	S	47	23	70	0.00000
Conexibacter sp. S30A1	2937800	S	27	2	29	0.00000
Conexibacter sp. DBS9H8	2937801	S	13	1	14	0.00000
Conexibacter woesei	191495	S	18	4	22	0.00000
Paraconexibacter sp. AEG42_29	2997339	S	13	3	16	0.00000
Paraconexibacter antarcticus	2949664	S	11	3	14	0.00000
Miltoncostaea oceani	2843216	S	24	1	25	0.00000
Miltoncostaea marina	2843215	S	14	1	15	0.00000
Rubrobacter xylanophilus	49319	S	101	6	107	0.00001
Rubrobacter radiotolerans	42256	S	74	6	80	0.00001
Rubrobacter marinus	2653852	S	50	4	54	0.00000
Rubrobacter indicoceani	2051957	S	18	1	19	0.00000
Rubrobacter tropicus	2653851	S	16	0	16	0.00000
Euzebya pacifica	1608957	S	69	1	70	0.00000
Egibacter rhizosphaerae	1670831	S	27	0	27	0.00000
Egicoccus halophilus	1670830	S	16	0	16	0.00000
Synechococcus sp. RS9909	221352	S	116	65	181	0.00001
Synechococcus sp. BMK-MC-1	1442551	S	108	53	161	0.00001
Synechococcus sp. CBW1004	1353136	S	66	21	87	0.00001
Synechococcus sp. Minos11	221341	S	65	22	87	0.00001
Synechococcus sp. CC9605	110662	S	50	49	99	0.00001
Synechococcus sp. CCFWC 502	2978474	S	32	117	149	0.00001
Synechococcus sp. MIT S9508	1801629	S	31	29	60	0.00000
Synechococcus sp. MIT S9503	3082547	S	17	3	20	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	16	5	21	0.00000
Synechococcus sp. WH 8101	59932	S	15	7	22	0.00000
Synechococcus sp. PCC 7336	195250	S	13	2	15	0.00000
Synechococcus sp. CBW1107	2789857	S	12	18	30	0.00000
Synechococcus sp. RS9907	221350	S	11	23	34	0.00000
Synechococcus sp. A15-28	1050638	S	11	6	17	0.00000
Synechococcus elongatus	32046	S	14	7	21	0.00000
Prochlorococcus marinus	1219	S	60	53	113	0.00001
